pmid,projects,tier,year,route,p_tables,already_tried,next_action
1657336,executive_function,excluded,1991,no-link,0.197,nothing,manual: resolve doi first
1685226,executive_function,excluded,1991,other,0.197,nothing,manual: publisher html
1695079,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
1719135,executive_function,excluded,1991,pmc,0.197,nothing,manual: pmc via browser
1733490,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1733962,executive_function,excluded,1992,elsevier,0.197,elsevier-skipped,manual: publisher html
1735210,executive_function,excluded,1992,no-link,0.197,nothing,manual: resolve doi first
1742584,executive_function,excluded,1991,other,0.197,nothing,manual: publisher html
1749996,executive_function,excluded,1991,no-link,0.197,nothing,manual: resolve doi first
1754956,executive_function,excluded,1991,no-link,0.197,nothing,manual: resolve doi first
1773777,executive_function,excluded,1991,no-link,0.197,nothing,manual: resolve doi first
1781494,executive_function,excluded,1991,other,0.197,nothing,manual: publisher html
1789694,executive_function,excluded,1991,other,0.197,nothing,manual: publisher html
1790371,executive_function,excluded,1991,other,0.197,nothing,manual: publisher html
1837317,executive_function,excluded,1991,other,0.197,nothing,manual: publisher html
1866529,executive_function,excluded,1991,no-link,0.197,nothing,manual: resolve doi first
1896219,executive_function,excluded,1991,no-link,0.197,nothing,manual: resolve doi first
1952667,executive_function,excluded,1991,other,0.197,nothing,manual: publisher html
1953418,vbm_of_substance_use,excluded,1991,other,0.197,nothing,manual: publisher html
1956737,executive_function,excluded,1991,no-link,0.197,nothing,manual: resolve doi first
1966282,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2021792,executive_function,excluded,1991,other,0.197,nothing,manual: publisher html
2044589,executive_function,excluded,1991,no-link,0.197,nothing,manual: resolve doi first
2088347,vbm_of_substance_use,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2106374,vbm_of_substance_use,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2158382,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2176356,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2218593,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2307846,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2323169,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2331380,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2333824,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2340697,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2344264,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2382025,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2402684,executive_function,excluded,1990,no-link,0.197,nothing,manual: resolve doi first
2451717,executive_function,excluded,1988,other,0.197,nothing,manual: publisher html
2498324,executive_function,excluded,1989,elsevier,0.197,elsevier-skipped,manual: publisher html
2500859,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2505772,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2529273,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2552484,executive_function,excluded,1989,other,0.197,nothing,manual: publisher html
2585027,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2594337,executive_function,excluded,1989,other,0.197,nothing,manual: publisher html
2598113,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2599826,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2612174,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2643686,executive_function,excluded,1989,other,0.197,nothing,manual: publisher html
2656604,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2659134,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2692549,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2709053,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2711903,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2716485,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2717950,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2723988,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2734968,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2737535,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2754585,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2773493,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2783351,executive_function,excluded,1989,other,0.197,nothing,manual: publisher html
2785845,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2787008,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2793452,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2794259,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2804895,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2808046,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2811890,executive_function,excluded,1989,other,0.197,nothing,manual: publisher html
2817836,executive_function,excluded,1989,other,0.197,nothing,manual: publisher html
2819587,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2835381,executive_function,excluded,1988,other,0.197,nothing,manual: publisher html
2842546,executive_function,excluded,1988,no-link,0.197,nothing,manual: resolve doi first
2902315,executive_function,excluded,1988,elsevier,0.197,elsevier-success,manual: publisher html
2911054,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2911683,executive_function,excluded,1989,other,0.197,nothing,manual: publisher html
2912999,executive_function,excluded,1989,other,0.197,nothing,manual: publisher html
2918601,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2918979,executive_function,excluded,1989,other,0.197,nothing,manual: publisher html
2919363,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2924094,executive_function,excluded,1989,other,0.197,nothing,manual: publisher html
2928496,executive_function,excluded,1989,no-link,0.197,nothing,manual: resolve doi first
2928920,executive_function,excluded,1989,elsevier,0.197,elsevier-success,manual: publisher html
2980069,executive_function,excluded,1988,no-link,0.197,nothing,manual: resolve doi first
3165977,executive_function,excluded,1988,elsevier,0.197,elsevier-skipped,manual: publisher html
3173502,executive_function,excluded,1988,no-link,0.197,nothing,manual: resolve doi first
3191676,executive_function,excluded,1988,other,0.197,nothing,manual: publisher html
3192303,executive_function,excluded,1988,no-link,0.197,nothing,manual: resolve doi first
3225637,executive_function,excluded,1988,no-link,0.197,nothing,manual: resolve doi first
3227128,executive_function,excluded,1988,other,0.197,nothing,manual: publisher html
3263666,executive_function,excluded,1988,other,0.197,nothing,manual: publisher html
3268164,executive_function,excluded,1988,other,0.197,nothing,manual: publisher html
3343262,executive_function,excluded,1988,other,0.197,nothing,manual: publisher html
3344487,executive_function,excluded,1988,no-link,0.197,nothing,manual: resolve doi first
3365041,executive_function,excluded,1988,elsevier,0.197,elsevier-failed,manual: publisher html
3369966,executive_function,excluded,1988,other,0.197,nothing,manual: publisher html
3396021,executive_function,excluded,1988,other,0.197,nothing,manual: publisher html
3398183,executive_function,excluded,1988,elsevier,0.197,elsevier-failed,manual: publisher html
3398739,executive_function,excluded,1988,elsevier,0.197,elsevier-success,manual: publisher html
3411993,executive_function,excluded,1988,no-link,0.197,nothing,manual: resolve doi first
3736773,vbm_of_substance_use,excluded,1986,other,0.197,nothing,manual: publisher html
7507044,executive_function,excluded,1993,no-link,0.197,nothing,manual: resolve doi first
7701277,executive_function,excluded,1994,other,0.197,nothing,manual: publisher html
7712622,executive_function,excluded,1993,no-link,0.197,nothing,manual: resolve doi first
7738839,executive_function,excluded,1994,pmc,0.197,nothing,manual: pmc via browser
7759195,executive_function,excluded,1994,no-link,0.197,nothing,manual: resolve doi first
7800437,executive_function,excluded,1994,no-link,0.197,nothing,manual: resolve doi first
7822728,executive_function,excluded,1994,other,0.197,nothing,manual: publisher html
7831459,executive_function,excluded,1994,no-link,0.197,nothing,manual: resolve doi first
7846600,executive_function,excluded,1994,no-link,0.197,nothing,manual: resolve doi first
7847126,executive_function,excluded,1994,no-link,0.197,nothing,manual: resolve doi first
7902754,executive_function,excluded,1993,no-link,0.197,nothing,manual: resolve doi first
7903004,executive_function,excluded,1993,no-link,0.197,nothing,manual: resolve doi first
7904850,executive_function,excluded,1993,no-link,0.197,nothing,manual: resolve doi first
7931375,executive_function,excluded,1994,pmc,0.197,nothing,manual: pmc via browser
7939831,executive_function,excluded,1994,no-link,0.197,nothing,manual: resolve doi first
7943514,executive_function,excluded,1994,other,0.197,nothing,manual: publisher html
7976223,executive_function,excluded,1994,no-link,0.197,nothing,manual: resolve doi first
7976623,executive_function,excluded,1994,no-link,0.197,nothing,manual: resolve doi first
7977887,executive_function,excluded,1994,other,0.197,nothing,manual: publisher html
7981807,executive_function,excluded,1994,other,0.197,nothing,manual: publisher html
8026017,executive_function,excluded,1994,other,0.197,nothing,manual: publisher html
8044965,executive_function,excluded,1994,other,0.197,nothing,manual: publisher html
8047629,executive_function,excluded,1994,no-link,0.197,nothing,manual: resolve doi first
8081339,executive_function,excluded,1994,no-link,0.197,nothing,manual: resolve doi first
8082674,executive_function,excluded,1994,no-link,0.197,nothing,manual: resolve doi first
8083145,executive_function,excluded,1994,elsevier,0.197,elsevier-failed,manual: publisher html
8145170,executive_function,excluded,1993,pmc,0.197,nothing,manual: pmc via browser
8169517,executive_function,excluded,1994,no-link,0.197,nothing,manual: resolve doi first
8183760,executive_function,excluded,1994,pmc,0.197,nothing,manual: pmc via browser
8202966,executive_function,excluded,1994,other,0.197,nothing,manual: publisher html
8211331,executive_function,excluded,1993,no-link,0.197,nothing,manual: resolve doi first
8227572,executive_function,excluded,1993,no-link,0.197,nothing,manual: resolve doi first
8228610,executive_function,excluded,1993,no-link,0.197,nothing,manual: resolve doi first
8230373,executive_function,excluded,1993,no-link,0.197,nothing,manual: resolve doi first
8238641,executive_function,excluded,1993,other,0.197,nothing,manual: publisher html
8248822,executive_function,excluded,1993,no-link,0.197,nothing,manual: resolve doi first
8248994,executive_function,excluded,1993,other,0.197,nothing,manual: publisher html
8252428,executive_function,excluded,1993,no-link,0.197,nothing,manual: resolve doi first
8255083,executive_function,excluded,1993,no-link,0.197,nothing,manual: resolve doi first
8265632,executive_function,excluded,1993,pmc,0.197,nothing,manual: pmc via browser
8266361,executive_function,excluded,1994,other,0.197,nothing,manual: publisher html
